Fecha,TMIN_Real,TMIN_Predicha,Error,Error_Abs,Helada_Real,Helada_Predicha
2020-05-30,8.8,8.78939888655525,0.010601113444749899,0.010601113444749899,0,0
2020-05-31,9.6,8.539375490027457,1.060624509972543,1.060624509972543,0,0
2020-06-01,5.8,8.770202217784608,-2.9702022177846077,2.9702022177846077,0,0
2020-06-02,7.314621058587575,6.671246900901318,0.6433741576862566,0.6433741576862566,0,0
2020-06-03,9.4,7.662066215165141,1.7379337848348593,1.7379337848348593,0,0
2020-06-04,10.4,8.361607333861047,2.0383926661389538,2.0383926661389538,0,0
2020-06-05,8.8,8.889946252004378,-0.08994625200437767,0.08994625200437767,0,0
2020-06-06,5.8,8.07618388394311,-2.2761838839431094,2.2761838839431094,0,0
2020-06-07,6.2,6.640110344605719,-0.44011034460571885,0.44011034460571885,0,0
2020-06-08,4.8,7.130143987125397,-2.330143987125397,2.330143987125397,0,0
2020-06-09,5.6,6.184346753946196,-0.5843467539461962,0.5843467539461962,0,0
2020-06-10,8.6,6.343530029586281,2.2564699704137183,2.2564699704137183,0,0
2020-06-11,10.2,7.74055615723495,2.459443842765049,2.459443842765049,0,0
2020-06-12,8.4,8.589068330421759,-0.1890683304217582,0.1890683304217582,0,0
2020-06-13,8.8,7.833156672465329,0.9668433275346713,0.9668433275346713,0,0
2020-06-14,10.2,8.114254942830605,2.085745057169394,2.085745057169394,0,0
2020-06-15,3.8,8.885569306125898,-5.085569306125898,5.085569306125898,0,0
2020-06-16,4.2,5.615211284781105,-1.4152112847811047,1.4152112847811047,0,0
2020-06-17,6.2,6.040354160393666,0.15964583960633405,0.15964583960633405,0,0
2020-06-18,7.6,6.692275713471734,0.907724286528266,0.907724286528266,0,0
2020-06-19,6.4,7.366455552956351,-0.9664555529563508,0.9664555529563508,0,0
2020-06-20,7.0,6.6049771900985705,0.39502280990142946,0.39502280990142946,0,0
2020-06-21,9.6,6.882477209319292,2.7175227906807073,2.7175227906807073,0,0
2020-06-22,10.2,8.356445860432437,1.843554139567562,1.843554139567562,0,0
2020-06-23,7.0,8.653678708132105,-1.6536787081321052,1.6536787081321052,0,0
2020-06-24,6.6,7.071356191559827,-0.47135619155982766,0.47135619155982766,0,0
2020-06-25,7.6,7.129215110854358,0.47078488914564165,0.47078488914564165,0,0
2020-06-26,6.2,7.619406768595503,-1.4194067685955032,1.4194067685955032,0,0
2020-06-27,7.4,6.773263970700954,0.626736029299046,0.626736029299046,0,0
2020-06-28,9.8,7.249558543185524,2.550441456814477,2.550441456814477,0,0
2020-06-29,3.0,8.337973939063215,-5.337973939063215,5.337973939063215,0,0
2020-06-30,4.4,4.983540861538076,-0.5835408615380757,0.5835408615380757,0,0
2020-07-01,6.085122093139649,6.131304674916579,-0.04618258177692969,0.04618258177692969,0,0
2020-07-02,4.8,6.765147433560771,-1.9651474335607713,1.9651474335607713,0,0
2020-07-03,8.544120024035504,6.041572494226053,2.5025475298094504,2.5025475298094504,0,0
2020-07-04,5.8,7.777553471579279,-1.977553471579279,1.977553471579279,0,0
2020-07-05,5.8,6.314068101080055,-0.5140681010800554,0.5140681010800554,0,0
2020-07-06,7.8,6.743565658139824,1.056434341860176,1.056434341860176,0,0
2020-07-07,5.206908546391131,7.440729047480223,-2.2338205010890917,2.2338205010890917,0,0
2020-07-08,8.0,6.118120626995565,1.881879373004435,1.881879373004435,0,0
2020-07-09,8.4,7.766445355375028,0.6335546446249722,0.6335546446249722,0,0
2020-07-10,7.841549186636687,7.700375278441193,0.14117390819549414,0.14117390819549414,0,0
2020-07-11,9.6,7.592885551599403,2.0071144484005963,2.0071144484005963,0,0
2020-07-12,7.8,8.503186967578223,-0.7031869675782234,0.7031869675782234,0,0
2020-07-13,9.4,7.59086155354717,1.8091384464528302,1.8091384464528302,0,0
2020-07-14,8.368477314685798,8.530979075166718,-0.1625017604809198,0.1625017604809198,0,0
2020-07-15,8.0,7.756920005701478,0.24307999429852156,0.24307999429852156,0,0
2020-07-16,7.665906477286984,7.857907994329789,-0.19200151704280533,0.19200151704280533,0,0
2020-07-17,6.2,7.6724986342211885,-1.4724986342211883,1.4724986342211883,0,0
2020-07-18,7.6,6.876502092939397,0.7234979070606027,0.7234979070606027,0,0
2020-07-19,7.6,7.564481553474638,0.03551844652536129,0.03551844652536129,0,0
2020-07-20,7.8,7.40844483756282,0.3915551624371796,0.3915551624371796,0,0
2020-07-21,7.4,7.475363251074889,-0.07536325107488828,0.07536325107488828,0,0
2020-07-22,6.8,7.269060714601747,-0.46906071460174736,0.46906071460174736,0,0
2020-07-23,9.2,7.047819296049952,2.152180703950047,2.152180703950047,0,0
2020-07-24,9.6,8.32431673306882,1.2756832669311802,1.2756832669311802,0,0
2020-07-25,6.8,8.463924131311362,-1.6639241313113624,1.6639241313113624,0,0
2020-07-26,7.8,7.049921311651202,0.7500786883487978,0.7500786883487978,0,0
2020-07-27,8.8,7.698932110862583,1.1010678891374175,1.1010678891374175,0,0
2020-07-28,5.6,8.206148618758498,-2.606148618758498,2.606148618758498,0,0
2020-07-29,7.490263767937279,6.4901140541083615,1.0001497138289173,1.0001497138289173,0,0
2020-07-30,8.192834605336095,7.550495306776417,0.6423392985596781,0.6423392985596781,0,0
2020-07-31,7.4,7.791031628622196,-0.391031628622196,0.391031628622196,0,0
2020-08-01,3.8,7.215290446232347,-3.415290446232347,3.415290446232347,0,0
2020-08-02,7.4,5.3467535688643855,2.053246431135615,2.053246431135615,0,0
2020-08-03,7.8,7.3026798071675,0.4973201928324995,0.4973201928324995,0,0
2020-08-04,8.4,7.250007945885653,1.1499920541143478,1.1499920541143478,0,0
2020-08-05,4.6,7.6483956544753555,-3.048395654475356,3.048395654475356,0,0
2020-08-06,5.0,5.616593348476384,-0.6165933484763837,0.6165933484763837,0,0
2020-08-07,7.8,6.098305042576941,1.7016949574230589,1.7016949574230589,0,0
2020-08-08,6.8,7.407348747883647,-0.6073487478836475,0.6073487478836475,0,0
2020-08-09,9.6,6.687963732048413,2.9120362679515868,2.9120362679515868,0,0
2020-08-10,6.085122093139649,8.188647477948212,-2.103525384808563,2.103525384808563,0,0
2020-08-11,7.4,6.306791640075188,1.0932083599248124,1.0932083599248124,0,0
2020-08-12,8.2,7.3632805591493025,0.8367194408506968,0.8367194408506968,0,0
2020-08-13,10.6,7.597860266978856,3.002139733021144,3.002139733021144,0,0
2020-08-14,8.8,8.80741180308273,-0.007411803082728596,0.007411803082728596,0,0
2020-08-15,4.8,7.988839492385059,-3.1888394923850596,3.1888394923850596,0,0
2020-08-16,6.0,6.018314837449597,-0.018314837449596943,0.018314837449596943,0,0
2020-08-17,7.0,6.8303814135416525,0.1696185864583475,0.1696185864583475,0,0
2020-08-18,6.963335639888168,7.092441030556185,-0.12910539066801707,0.12910539066801707,0,0
2020-08-19,5.909479383789946,6.8523323697140786,-0.9428529859241328,0.9428529859241328,0,0
2020-08-20,7.0,6.155580200656992,0.844419799343008,0.844419799343008,0,0
2020-08-21,8.8,6.835164996115432,1.964835003884569,1.964835003884569,0,0
2020-08-22,9.0,7.771305694218985,1.2286943057810147,1.2286943057810147,0,0
2020-08-23,9.422333570784025,7.864166215573131,1.5581673552108937,1.5581673552108937,0,0
2020-08-24,6.4,8.178588149070862,-1.7785881490708615,1.7785881490708615,0,0
2020-08-25,6.0,6.694427371001741,-0.6944273710017406,0.6944273710017406,0,0
2020-08-26,6.6,6.708739747454582,-0.10873974745458259,0.10873974745458259,0,0
2020-08-27,8.4,6.863941771793781,1.536058228206219,1.536058228206219,0,0
2020-08-28,3.6,7.627853078338257,-4.027853078338257,4.027853078338257,0,0
2020-08-29,4.4,5.053911555758706,-0.6539115557587056,0.6539115557587056,0,0
2020-08-30,6.0,5.634614561379022,0.3653854386209776,0.3653854386209776,0,0
2020-08-31,7.2,6.309581629857061,0.8904183701429389,0.8904183701429389,0,0
2020-09-01,8.719762733385206,6.683182926807655,2.036579806577551,2.036579806577551,0,0
2020-09-02,9.4,7.4208155027023555,1.979184497297645,1.979184497297645,0,0
2020-09-03,6.2,7.8150361459348945,-1.6150361459348943,1.6150361459348943,0,0
2020-09-04,6.2,6.392689504290358,-0.19268950429035758,0.19268950429035758,0,0
2020-09-05,7.4,6.549301677312929,0.8506983226870712,0.8506983226870712,0,0
2020-09-06,1.6,6.931354031555119,-5.331354031555119,5.331354031555119,0,0
2020-09-07,2.0,3.9043566838213337,-1.9043566838213337,1.9043566838213337,0,0
2020-09-08,2.4,4.139767407948359,-1.7397674079483587,1.7397674079483587,0,0
2020-09-09,3.0,4.022352272104878,-1.022352272104878,1.022352272104878,0,0
2020-09-10,8.0,4.220974837871694,3.779025162128306,3.779025162128306,0,0
2020-09-11,8.8,6.603238309747066,2.1967616902529343,2.1967616902529343,0,0
2020-09-12,6.8,6.978540070241497,-0.17854007024149698,0.17854007024149698,0,0
2020-09-13,2.2,6.301773801217493,-4.101773801217493,4.101773801217493,0,0
2020-09-14,2.2,4.077325593258601,-1.8773255932586013,1.8773255932586013,0,0
2020-09-15,6.0,4.313587461106097,1.6864125388939026,1.6864125388939026,0,0
2020-09-16,9.8,5.842369603641507,3.9576303963584936,3.9576303963584936,0,0
2020-09-17,6.963335639888168,7.39872944574047,-0.4353938058523017,0.4353938058523017,0,0
2020-09-18,9.6,6.106559183654883,3.4934408163451165,3.4934408163451165,0,0
2020-09-19,8.719762733385206,7.587363750609946,1.1323989827752605,1.1323989827752605,0,0
2020-09-20,8.8,7.0913483300524,1.708651669947601,1.708651669947601,0,0
2020-09-21,1.8,7.449040889318173,-5.649040889318173,5.649040889318173,0,0
2020-09-22,7.0,3.572036608255996,3.427963391744004,3.427963391744004,0,0
2020-09-23,9.2,6.380038158134288,2.8199618418657115,2.8199618418657115,0,0
2020-09-24,6.6,7.313327331278366,-0.7133273312783661,0.7133273312783661,0,0
2020-09-25,4.6,5.9938853790329585,-1.3938853790329588,1.3938853790329588,0,0
2020-09-26,6.8,4.910737790783595,1.8892622092164046,1.8892622092164046,0,0
2020-09-27,2.0,6.230635118469,-4.230635118469,4.230635118469,0,0
2020-09-28,2.8,3.55635197287411,-0.7563519728741102,0.7563519728741102,0,0
2020-09-29,6.787692930538464,4.194180154428041,2.5935127761104226,2.5935127761104226,0,0
2020-09-30,7.8,5.830349959997463,1.969650040002537,1.969650040002537,0,0
2020-10-01,9.8,6.7777352995254105,3.02226470047459,3.02226470047459,0,0
2020-10-02,6.8,7.937043007868461,-1.1370430078684608,1.1370430078684608,0,0
2020-10-03,10.0,6.417515735111249,3.582484264888751,3.582484264888751,0,0
2020-10-04,5.8,8.461125037739794,-2.6611250377397946,2.6611250377397946,0,0
2020-10-05,6.2,6.034409182046728,0.16559081795327213,0.16559081795327213,0,0
2020-10-06,3.4,6.462300919364359,-3.062300919364359,3.062300919364359,0,0
2020-10-07,7.2,4.948144573369262,2.251855426630738,2.251855426630738,0,0
2020-10-08,9.4,6.873053651060384,2.5269463489396164,2.5269463489396164,0,0
2020-10-09,5.6,7.737086194912618,-2.1370861949126185,2.1370861949126185,0,0
2020-10-10,2.0,5.891429094841338,-3.891429094841338,3.891429094841338,0,0
2020-10-11,3.6,4.269600785081953,-0.6696007850819528,0.6696007850819528,0,0
2020-10-12,6.4,5.132729741159977,1.267270258840023,1.267270258840023,0,0
2020-10-13,7.4,6.249150871837973,1.1508491281620277,1.1508491281620277,0,0
2020-10-14,4.4,6.6777892216240184,-2.277789221624018,2.277789221624018,0,0
2020-10-15,6.2,5.0678850165563505,1.1321149834436497,1.1321149834436497,0,0
2020-10-16,4.8,6.211626991910445,-1.4116269919104454,1.4116269919104454,0,0
2020-10-17,5.8,5.42599848486079,0.3740015151392102,0.3740015151392102,0,0
2020-10-18,7.0,6.028578938719271,0.9714210612807292,0.9714210612807292,0,0
2020-10-19,8.6,6.3419217937417525,2.258078206258247,2.258078206258247,0,0
2020-10-20,9.6,7.264326365701601,2.3356736342983986,2.3356736342983986,0,0
2020-10-21,5.2,7.9032618189778265,-2.7032618189778264,2.7032618189778264,0,0
2020-10-22,8.2,5.782634928670827,2.417365071329172,2.417365071329172,0,0
2020-10-23,9.6,7.622646776589128,1.977353223410872,1.977353223410872,0,0
2020-10-24,3.2,8.065701512548628,-4.865701512548628,4.865701512548628,0,0
2020-10-25,6.0,4.8728354093477755,1.1271645906522245,1.1271645906522245,0,0
2020-10-26,8.0,6.302687489718608,1.6973125102813924,1.6973125102813924,0,0
2020-10-27,9.0,7.133853826978237,1.8661461730217628,1.8661461730217628,0,0
2020-10-28,6.8,7.652469300097267,-0.8524693000972672,0.8524693000972672,0,0
2020-10-29,7.0,6.376516559636336,0.623483440363664,0.623483440363664,0,0
2020-10-30,8.6,6.65566341822885,1.9443365817711493,1.9443365817711493,0,0
